"","BLOCK","Fertilizer","Mowing","Ditch","treatment","QUADRAT..","DATA.TYPE","Year","Agalinus.purpurea","Aster.novi.belgii","Bidens.bipinnata","Chamaecrista.fasciculata","Clematis.dioscoreifolia","Desmodium.sp.","Drosera.sp.","Erechtites.graminifolia","Eupatorium.capillifolium","Eupatorium.pilosum","Eupatorium.recurvans","Eupatorium.rotundifolium","Eupatorium.semiserratum","Euthamia.caroliniana","Galium.sp.","Gelsemium.sempervirens","Gnaphalium.purpureum","Gratiola.pilosa","Hypericum.sp.","Lespedeza.capitata","Lespedeza.hirta","Lobelia.nuttallii","Ludwigia.alternifolia","Ludwigia.hirtella","Lycopodium","Melothria.pendula","Osmunda.cinnamomea","Osmunda.regalis","Packera.tomentosa","Polygala.cruciata","Polygala.lutea","Polygonum.sp.","Pteridium.aquilinum","Pycnanthemum.flexuosum","Rhexia.mariana","Rhexia.virginica","Rhus.radicans","Rubus.hispidus","Scutellaria.integrifolia","Smilax.glauca","Smilax.rotundifolia","Solanum.carolinense","Solidago.pinetorum","Solidago.puberula","Solidago.rugosa","Solidago.stricta","Sphagnum.sp","Viola.primulifolia","Acer.rubrum","Amelanchier.canadensis","Aronia.arbutus","Callicarpa.americana","Clethra.alnifolia","Crataegus.sp.","Cyrilla.racemiflora","Ilex.glabra","Ilex.opaca","Itea.virginica","Liquidambar.styraciflua","Magnolia.virginica","Nyssa.sylvatica","Pinus.taeda","Prunus.serotina","Rhus.copallinum","Rubus.argutus","Symplocos.tinctoria","Vaccinium.sp.","Viburnum.nudum","Amphicarpum.purshii","Andropogon.virginica","Aristida.virgata","Arundinaria.tecta","Calamagrostis.coarctata","Chasmanthium.laxum","Dichanthelium.lucidum","Dichanthelium.scabriusculum","Dichanthelium.scoparium","Juncus.biflorus","Juncus.canadensis","Juncus.dichotomus","Juncus.effusus","Carex.glaucescens","Rhynchospora.chalarocephala","Rhynchospora.inexpansa","Saccharum.giganteum","Scirpus.cyperinus","Scleria.minor","Xyris.sp"
"314",1,1,0,1,"F",5,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.0368083400160385,0,0.108099438652767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878909382518043,0,0,0,0,0,0,0,0,0,0,0.208901363271852,0,0.336006415396953,0,0,0,0,0,0,0,0,0,0,0.0348837209302326,0.0581395348837209,0,0,0,0,0,0,0.161186848436247,0,0.140256615878107,0,0,0.0368083400160385,0,0,0,0,0,0,0,0,0,0,0
"315",1,1,0,1,"F",6,"p cover",2007,0,0,0,0,0,0,0,0,0.0255131013223006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408452989372921,0,1.1762391498337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328709337227225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233025066926259,0.0969822341202239,0,0.0986858116330007,0,0,0,0,0,0,0,0,0,0,0
"316",2,1,0,0,"F",10,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467721745350501,0,0.0839592274678112,0,0,0,0,0.550429184549356,0,0,0,0,0.134209585121602,0,0,0,0,0,0,0,0.147085121602289,0,0,0,0,0,0,0,0,0,0,0.0643776824034335,0.0422925608011445,0,0,0,0,0.0251251788268956,0,0.317507153075823,0,0.167292560801144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"317",2,1,0,0,"F",11,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087589605734767,0,0,0.369623655913978,0,0.182347670250896,0.0669802867383513,0,0,0,0,0,0,0,0,0,0.508512544802867,0,0,0,0,0,0,0,0,0,0,0,0,0.0669802867383513,0.182347670250896,0.0300179211469534,0,0,0,0.254256272401434,0,0,0,0.196012544802867,0,0,0.055331541218638,0,0,0,0,0,0,0,0,0,0,0
"318",2,1,0,0,"F",12,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.0890131259115216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117938745746232,0,0.0766164316966456,0,0,0.164997569275644,0,0.25051045211473,0,0,0,0,0.0441905687894993,0,0,0,0,0,0.209188138065143,0,0,0,0,0,0,0,0,0,0,0,0,0.0406903257170637,0,0.117938745746232,0,0,0,0.562712688381138,0,0.0648517258142927,0,0.261351482741857,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319",3,1,0,1,"F",16,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550622009569378,0,0,0,0,0,0,0,0,0,0,0.358277511961722,0,0,0,0,0,0,0,0.358851674641148,0,0.0956937799043062,0,0,0.0878468899521531,0,0,0,0,0,0.124784688995215,0,0,0,0.209569377990431,0.169569377990431,0,0.0447846889952153,0,0,0,0,0,0,0,0,0,0,0
"320",3,1,0,1,"F",17,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471804209286135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605580249558186,0.302790124779093,0,0,0,0,0,0,0,0,0.127456755743587,0.0254913511487174,0,0.128152948106892,0,0,0,0,0,0,0,0,0,0,0,0.094360841857227,0,0,0,0,0,0,0,0,0.508434638247737,0.160552669629947,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",3,1,0,1,"F",18,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602409638554217,0.148476257973069,0,0,0,0,0,0,0,0,0,0.267540751240255,0,0,0,0,0,0,0,0,0,0,0,0,0.149184975194897,0.0595322466335932,0,0,0,0,0,0,0,0,0.67859673990078,0.0942593905031892,0,0,0,0,0,0,0,0,0,0,0,0,0
"322",4,1,0,0,"F",22,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505050505050505,0,0.47979797979798,0.752525252525253,0,0,0,0,0,0,0,0,0,0.106060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121212121212121,0.535353535353535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323",4,1,0,0,"F",23,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844118492953696,0,0,0,0,0.597066436583261,0.0536381938452689,0,0,0,0,0,0,0,0,0,0.29752660339373,0,0,0,0,0,0,0,0.0273224043715847,0,0,0,0,0,0.187230371009491,0,0,0,0,0.319815933275812,0,0,0,0,0.290480299108427,0,0,0.142507909117055,0,0,0,0,0,0,0,0,0,0
"324",4,1,0,0,"F",24,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0,0.0265837104072398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458144796380091,0,0,0.041289592760181,0,0,0.302601809954751,0,0,0,0,0,0,0,0,0,0,0.111990950226244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595022624434389,0,0,0,0,0,0,0,0,0,0.451357466063348,0,0,0.398755656108597,0,0,0,0,0,0.0265837104072398,0,0,0,0
"325",5,1,0,1,"F",28,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.0182769726247987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182769726247987,0,0,0,0,0.224235104669887,0,0,0,0,0,0,0,0,0,0.0182769726247987,0.0731078904991948,0,0.0958132045088567,0,0,0,0,0,0.148148148148148,0.111111111111111,0.222222222222222,0,0,0.0740740740740741,0,0,0,0,0,0,0,0.0330917874396135,0,0.817632850241546,0.14573268921095,0,0,0,0,0,0,0,0,0,0,0,0,0
"326",5,1,0,1,"F",29,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169779286926995,0,0,0,0,0,0,0,0,0,0,0,0,0.169779286926995,0,0,0,0,0.117147707979626,0.803056027164686,0,0,0,0,0,0.149405772495756,0,0,0,0,0,0,0,0,0.590831918505942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"327",5,1,0,1,"F",30,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859146697837522,0,0,0,0,0.384278199883109,0.418760958503799,0,0,0,0,0,0,0,0,0.0768556399766219,0.410870835768556,0,0.180303915838691,0,0,0,0,0,0,0,0,0,0,0.288720046756283,0,0,0,0,0,0,0,0.0423728813559322,0,0.111922852133255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",6,1,0,0,"F",34,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.00662251655629139,0,0.0213283989092326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128749513050253,0,0,0,0,0.027950915465524,0,0,0,0,0,0.612095831710168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250097389949357,0,0,0,0,0,0,0,0,0.217666536813401,0.360342812621737,0,0.027950915465524,0.124269575379821,0,0,0,0.027950915465524,0,0,0,0.194974678613167,0,0
"329",6,1,0,0,"F",35,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286509900990099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127629950495049,0,0,0,0.208384900990099,0,0.127629950495049,0.0716274752475247,0,0,0,0,0,0,0,0,0.0403774752475248,0.323019801980198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134127475247525,0.371287128712871,0.0403774752475248,0,0.269028465346535,0,0,0,0,0,0,0,0,0,0
"330",6,1,0,0,"F",36,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0745161290322581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057258064516129,0,0,0,0,0.261290322580645,0,0,0,0,0,0.037258064516129,0,0,0,0,0.042258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296774193548387,0,0,0.507258064516129,0,0,0,0,0,0.37258064516129,0.236290322580645,0,0.114516129032258,0,0,0,0,0,0,0,0,0,0,0
"331",7,1,0,1,"F",40,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521885521885522,0.0673400673400673,0,0.750841750841751,0.112794612794613,0,0,0,0,0,0,0,0,0.0824915824915825,0.156565656565657,0,0,0,0,0,0,0,0,0,0,0,0,0.0824915824915825,0.338383838383838,0,0,0,0,0,0,0.0673400673400673,0,0.28956228956229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"332",7,1,0,1,"F",41,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145593869731801,0,0,0.591570881226054,0,0,0,0,0,0,0,0,0,0,0.101149425287356,0,0,0,0,0,0,0,0,0,0,0,0,0.0567049808429119,0.500383141762452,0,0,0,0,0,0,0.0911877394636015,0,0.242911877394636,0.145593869731801,0,0.124904214559387,0,0,0,0,0,0,0,0,0,0,0
"333",7,1,0,1,"F",42,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.0464975845410628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232487922705314,0,0,0.232789855072464,0.110809178743961,0,0,0,0,0,0,0,0,0.0464975845410628,0.155797101449275,0,0,0,0,0,0,0,0.431461352657005,0,0.26237922705314,0,0,0.0144927536231884,0.114130434782609,0,0,0,0,0,0,0,0,0.264492753623188,0.0881642512077295,0,0,0,0,0,0,0,0,0,0,0,0,0
"334",8,1,0,0,"F",46,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0.331473214285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435267857142857,0,0,0.40625,0,0.122767857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2734375,0,0,0,0.676339285714286,0,0,0,0,0,0,0,0,0,0.0870535714285714,0,0,0,0,0,0,0,0,0,0.0591517857142857,0,0,0
"335",8,1,0,0,"F",47,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0.207471264367816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364942528735632,0.0824712643678161,0,0,0,0,0.0824712643678161,0,0,0,0,0,0.282471264367816,0,0,0,0,0.0729885057471264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479885057471264,0,0,0,0,0,0,0,0.0594827586206897,0,0,0.0864942528735632,0,0,0,0,0,0,0,0,0,0.609770114942529,0,0
"336",8,1,0,0,"F",48,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0.159255998239049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104776579352851,0,0,0,0,0.0214615892581994,0,0,0,0,0,0.255888179616993,0,0,0,0,0.12029495927801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370239929561963,0,0,0,0,0.102795509575171,0,0,0.0214615892581994,0.0513977547875853,0.36715826546335,0.162117543473476,0,0.0149680827646929,0,0,0,0.0364296720228924,0,0,0,0.211754347347568,0,0
"337",1,0,1,1,"M",49,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.00500729972354239,0,0.255751250271798,0,0,0,0,0,0,0.0100145994470848,0,0,0,0,0,0,0,0.130661945143354,0,0,0,0,0,0.0319324076662629,0,0,0,0,0.267089118752524,0.0951386947473053,0.00500729972354239,0,0,0.0432702761469885,0,0,0.012754325474482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222967725903147,0,0,0,0,0,0.179318485385022,0,0.0711396887522132,0,0,0.150312179666387,0,0.710291057062094,0.0100145994470848,0,0,0,0,0,0,0,0,0,0
"338",1,0,1,1,"M",50,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.0187907854391068,0,0.152003564221506,0,0,0,0,0,0.00836019603218282,0,0.00625049139083261,0,0,0,0,0,0,0.141612286081191,0,0,0,0,0.207943496606127,0,0,0,0.0589931074245879,0,0.389417407028854,0.0671174358571167,0,0,0,0.0250412768299395,0.0250019655633305,0,0,0,0,0,0,0.0418796026941321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252679718007181,0,0.20557171685405,0,0,0.246704405482611,0,0.148452446471159,0,0,0,0,0,0,0.00418009801609141,0,0,0,0
"339",1,0,1,1,"M",51,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.0041876766340529,0,0.10708426034893,0,0,0,0,0,0.0251260598043174,0.0323073883500984,0,0,0,0,0,0,0,0.347027393847766,0,0,0,0,0.0221324078925893,0.0221324078925893,0,0,0,0,0.232130432168229,0.109480899899496,0,0,0,0.0311090685748155,0,0,0.0041876766340529,0,0,0,0,0.00658002113166055,0,0,0,0,0,0,0,0,0,0,0,0.0107676977657135,0.0376933847594341,0,0,0,0.177097918617337,0,0.125046171819299,0,0.0281154166630875,0.192633125166433,0,0.4851605920301,0,0,0,0,0,0,0,0,0,0,0
"340",2,0,1,0,"M",55,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.0205446480761957,0,0.19628305195475,0,0,0,0,0.00830382010108998,0,0,0.01660764020218,0,0,0,0,0,0,0.106230443901936,0.00830382010108998,0,0,0,0,0.0205446480761957,0,0,0,0,0.0533301241274972,0,0,0,0,0.00830382010108998,0.14646013134821,0,0,0,0,0.11324485094385,0,0,0,0,0,0,0,0.259859711859162,0,0,0,0,0.00830382010108998,0,0,0.0410892961523914,0,0,0.348261871196231,0.133789499020046,0.22420314272943,0,0.0852559914726816,0.10229343602792,0,0.0205446480761957,0.00830382010108998,0,0,0,0,0,0.0699377643296771,0,0,0,0
"341",2,0,1,0,"M",56,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.0463715923172243,0,0.101794842007435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309982961586121,0,0,0,0.00508248141263941,0,0.00768664807930607,0,0,0,0,0.102637081784387,0,0,0,0,0,0.104399008674102,0,0,0,0,0.0304948884758364,0,0,0,0,0,0,0,0.00632163878562577,0,0.0405339993804213,0,0,0.033350758983891,0,0,0,0,0,0.674924488847584,0.0064474907063197,0.175640876703841,0,0,0.0437674256505576,0.0219466387856258,0,0,0,0,0,0,0,0.567601843246592,0,0,0,0
"342",2,0,1,0,"M",57,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.0643002919217753,0,0.203234389935157,0,0,0,0.00722054302616962,0,0,0,0,0,0,0.234854943294841,0,0,0,0,0,0.0216616290785089,0,0,0,0,0,0,0,0,0.0354181198170968,0,0,0,0,0,0.613591154511871,0,0,0,0,0.116897879046217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231741972151179,0.0761579994316567,0,0.126017205301093,0.0151256813660906,0.0151256813660906,0,0.0288821721046785,0,0,0,0,0,0.209770337647576,0,0,0,0
"343",3,0,1,1,"M",61,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.0191369897612248,0,0.00859383601121667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527157687500405,0,0,0,0,0.26176552492342,0,0,0.00527157687500405,0,0,0,0,0,0.00527157687500405,0,0.00527157687500405,0,0.107737042865562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657846165802102,0,0.128246974024208,0,0.534022394487511,0.227254181966544,0,0.621100555005084,0,0,0,0,0,0,0,0,0,0.00527157687500405,0
"344",3,0,1,1,"M",62,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.0156928367289435,0,0.185737862346968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117480635534011,0,0,0,0,0.103846441366065,0,0,0,0,0.00686022507058614,0.00488783848281493,0,0,0,0,0,0,0.0373028332212006,0,0,0,0,0,0,0,0,0,0,0.0245254483873008,0,0,0,0,0,0,0,0.46743837010713,0,0.249193506650336,0.231614539306847,0,0.661152034778408,0,0,0,0,0,0,0,0,0,0,0
"345",3,0,1,1,"M",63,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.00519003190758916,0,0.0906740983076861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158750353406842,0,0,0,0,0,0.0103800638151783,0,0,0.00264550264550265,0,0.156811664445252,0,0,0,0,0.0441657579062159,0,0,0,0,0,0.00519003190758916,0,0,0,0,0,0,0,0,0.0498606567308857,0,0,0,0.0447715982067127,0,0,0,0,0,0.13076053152389,0,0.0440647845227998,0,0.826871036794701,0.194373763076053,0,0.235490124803102,0,0,0,0,0,0,0,0,0,0,0
"346",4,0,1,0,"M",67,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.0200012786654667,0,0.104835814436133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704372544101664,0,0,0,0,0,0,0.00334666096185151,0,0,0,0.0221799279029395,0.0289519369322848,0,0,0,0.122882210320797,0.291383270137752,0,0,0,0.103589115606112,0.00334666096185151,0,0,0,0,0,0,0,0,0,0.0626423130074704,0,0,0.0122973192286696,0,0,0,0,0,0.409925394787963,0.0459213030584694,0.125992809965722,0,0.0256839630760757,0.262903455839321,0,0.189658055346543,0,0,0,0,0,0,0.0112079946099333,0,0,0.0828132607444784,0
"347",4,0,1,0,"M",68,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0.0403093384183484,0.00922718364320144,0,0.0535250807775836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158737221251126,0.0144658085703692,0.0116902378303936,0,0,0.0116902378303936,0.00461359182160072,0.00461359182160072,0,0.0043010752688172,0,0.0369087345728058,0.0138407754648022,0,0,0,0.0276815509296043,0.29780708723979,0,0,0,0,0.127655066475979,0,0.124529900948143,0,0,0.0313575930928545,0,0,0,0,0.09376026272578,0,0,0,0,0,0,0,0,0.193548387096774,0.0492240055087664,0.174029344774617,0,0.0449229302399492,0.249171036601515,0,0,0,0,0,0,0,0,0,0,0,0.222389957095185,0
"348",4,0,1,0,"M",69,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0.0499081445192897,0.012478737157243,0,0.103837517860788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740559297815881,0.00523236034564877,0,0,0,0,0,0,0,0,0,0.208491528883446,0.0156970810369463,0,0,0,0.140069401918759,0.119936041368987,0,0,0,0,0.00523236034564877,0,0,0,0.0982241273729332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831965707287202,0.04064775124175,0.172266448935157,0.0177110975028917,0.0233449003197932,0.0648023406137307,0,0,0,0,0,0,0,0,0.016098523508199,0,0,0,0
"349",5,0,1,1,"M",73,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.018235619289175,0,0.158293499821156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00895522388059702,0,0,0,0,0,0.00597014925373134,0,0,0.00217864923747277,0,0.179032939875784,0.0513120671154034,0,0.017910447761194,0,0.0401781939973336,0.0896367834032452,0,0,0,0,0.0358208955223881,0,0.0337267908821904,0,0,0,0,0,0,0,0,0,0,0.0111338731180698,0.0146847462036224,0,0,0,0,0.0217864923747277,0.00895522388059702,0.382141579683283,0,0.00516372386433844,0.526641303287484,0,0.35839105127955,0,0,0,0,0,0,0.0298507462686567,0,0,0,0
"350",5,0,1,1,"M",74,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.0383473914401749,0,0.0727785959744723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216450216450216,0,0.123287365555407,0.0142254652563931,0,0,0.00948364350426206,0.0120609630918909,0.0547373588610702,0,0,0,0,0,0,0.0551501762841969,0,0,0,0,0,0,0,0,0.00474182175213103,0,0.00474182175213103,0.0292765653590396,0,0,0,0,0.0319542999955371,0,0.560037041995805,0,0.0073191413397599,0.614874815905744,0,0.364819029767483,0,0,0,0,0,0,0,0,0,0,0
"351",5,0,1,1,"M",75,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.00510688681577475,0,0.155665716850775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510688681577475,0,0,0,0,0,0.0228606372874299,0,0,0,0,0.123020674759619,0.127646148041167,0,0,0,0,0.0126468636558804,0,0,0,0,0.040855094526198,0,0,0,0,0,0,0,0,0,0,0,0,0.0756144528149681,0.0469248084104246,0,0,0,0,0.0802399260965169,0,0.134249320166023,0,0.0853728352654931,0.404432907867858,0,0.634294859284125,0,0,0,0,0,0,0,0,0,0,0
"352",6,0,1,0,"M",79,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.0295034321879959,0,0.0984531252987629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014751716093998,0,0,0,0,0.0362148415839691,0,0,0.0807854834700472,0,0.0930706132048414,0,0,0,0,0,0.650108032658368,0,0,0,0,0.0377349471309203,0,0.043432952828926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356125356125356,0.121120862731601,0.0949062123558768,0,0.0157651197919654,0.209631159295589,0,0,0,0,0,0,0,0.009560412244976,0.086865905657852,0,0,0.0219698273389549,0
"353",6,0,1,0,"M",80,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.0247219166361081,0,0.0964124190196797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494438332722161,0.0197714215866031,0,0,0,0,0.00659047386220104,0,0,0.0099009900990099,0,0.0206066902986595,0,0,0,0,0,0.271696614105855,0,0,0,0,0.0214114003992992,0,0,0,0.354398402803243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383663366336634,0.0362323269363973,0.196940064376808,0,0.0477732958481033,0.303966507761887,0,0,0,0,0,0,0,0,0.156470276657295,0,0,0,0
"354",6,0,1,0,"M",81,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.0394113768506863,0,0.100821195228676,0,0,0,0,0,0.0175028472097345,0,0,0,0,0,0,0,0,0.0873344122759696,0.00449559431756878,0,0,0,0,0,0,0,0,0,0.0951567463885392,0,0,0,0,0.038452316729605,0.444314571719715,0,0,0,0,0.0860756458670503,0,0.00449559431756878,0,0,0,0,0,0.175567943415453,0,0.0924893604267818,0,0,0,0,0,0.0130072528921657,0,0,0.307318827549002,0,0.115057243900977,0.00449559431756878,0.013966313013247,0.201732302343703,0,0.00899118863513756,0,0,0,0,0,0.0209494695198705,0.0105196907031109,0,0,0.11784451237787,0
"355",7,0,1,1,"M",85,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.0136399103677324,0,0.198061302068745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00909327357848826,0,0,0,0,0.00454663678924413,0.0117742387259413,0,0,0,0,0.114841342883438,0,0,0,0,0.0173712536513145,0.0173712536513145,0,0,0,0.0136399103677324,0,0,0.0526939698291385,0,0,0,0,0,0.133388019687087,0,0,0,0,0.0886119002841023,0.0120093233564083,0,0,0,0,0,0,0.072746188627906,0,0.225796286663199,0.14875355127846,0,0.865661638189748,0,0,0,0,0,0,0,0,0,0,0
"356",7,0,1,1,"M",86,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0.0391059557726224,0,0.137984443539999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398826482159815,0,0,0,0,0,0.0233346900013567,0,0,0.00205761316872428,0,0.107753357753358,0,0,0,0,0,0.0281508614841948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452901008456564,0.0240243295798851,0,0,0,0,0.170883643105865,0,0.301949079726858,0,0.0439334328223217,0.0816940261384706,0,0.590207117984896,0,0,0,0,0,0,0.00480486591597703,0,0,0,0
"357",7,0,1,1,"M",87,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147245159109566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454391810324014,0,0,0,0,0.0850354918151528,0.0181756724129605,0,0,0.0231879858998503,0,0.0631464580617123,0,0,0,0,0.041436090588633,0,0,0,0,0,0.0981264184654015,0,0,0,0,0,0,0,0,0,0,0,0,0.0215655029214351,0,0,0,0,0,0,0,0.0737119126949635,0,0.244724515910957,0.139311410497851,0,1.03978946351828,0,0,0,0,0,0,0,0,0,0,0
"358",8,0,1,0,"M",91,"p cover",2007,0,0,0,0,0,0,0,0,0,0,0.084484268890361,0.0173998222970152,0,0.223692266152605,0,0,0,0,0.0183668279389279,0,0,0,0,0,0.0465952296481418,0,0,0.0228125421887608,0.0359613072158087,0,0,0,0,0,0.0110200967633568,0.00734673117557118,0,0.0317039706884264,0,0.082553397235243,0,0,0,0,0.0415655444587123,0.331560489656493,0,0,0,0,0.0299677560131739,0,0,0,0,0,0,0,0,0,0.0114062710943804,0,0,0,0,0,0,0,0,0.284167794316644,0.00966691679042037,0.00908608547953119,0.00367336558778559,0.0290007503712611,0.116580693167226,0,0.104788247741822,0,0,0,0,0,0.0960883365933145,0.279364162394155,0,0,0.0711471261408626,0
